관광지명,위도,경도
풍림다방 송당점(중복콘텐츠로 인하여 미공개),33.4718344,126.7856128
풍미독서,33.5137835,126.8590562
풍차로가는길,33.342387,126.174521
프로젝트 064,33.4887949,126.4885411
플라이오조,33.4610034,126.91095
플레이스엉물,33.4896537,126.9006707
플로렌스,33.9633817,126.2958757
피노,33.4339714,126.4015779
피노키오,33.5205315,126.9483044
피어22,33.3899216,126.227792
피자굽는돌하르방,33.3048508,126.2557741
피자아일랜드,33.4023201,126.9025394
피제리아3657,33.236358,126.3623591
피즈,33.4615701,126.3118511
픽스커피,33.4914449,126.5439718
핀크스 비오토피아,33.3036603,126.3903115
하나로국밥,33.2513276,126.4281941
하노이안브라더스,33.5096412,126.5436129
하누가물애,33.5440955,126.6541512
하늘창고,33.5102337,126.7064943
하늘채가든,33.4748505,126.5302965
하례정원,33.261843,126.6383044
하르방밀면(운동장점),33.4961062,126.5192035
하르방짬뽕,33.4824939,126.4124658
하르비커피,33.2423992,126.5667667
하몽인제주,33.3878005,126.2332242
하비마카롱,33.498182,126.5383234
하빌리스,33.5046471,126.5171748
하얀산호식당,33.4945501,126.9455012
하와유제주,33.4821453,126.4055467
하와이새우트럭,33.4825834,126.4783151
하우스142,33.4839121,126.4616238
하우스레서피,33.4439265,126.2954039
하원가흑돼지,33.2427113,126.448886
하하호호(HAHAHOHO),33.5208828,126.9486804
하효살롱,33.2565119,126.6219281
하효소머리국밥,33.2635435,126.6172841
한담팥빵,33.4895326,126.4859137
한라네 김밥,33.2526832,126.5593739
한라마테우리,33.5150858,126.5577256
한라산빵 1950,33.4830522,126.538347
한라산아래첫마을 제주민속촌점,33.3243028,126.8431951
한라성,33.2995033,126.586549
한라식당,33.3843125,126.8017998
한라앤탐,33.2729803,126.6742228
한라축산정육식당,33.4080227,126.263134
한라축산정육식당 노형점,33.4657209,126.485545
한라통닭,33.2492195,126.5638554
한량2010,33.49875850000001,126.5316909
한림웅담,33.4168976,126.2721377
한림칼국수,33.4155727,126.2615076
한마음돈가돈,33.4937777,126.5493176
한밭식당,33.9633186,126.295621
한성식당,33.4631651,126.9349485
한성오메기떡,33.5122234,126.5278699
한양식당,33.2336104,126.4893246
한옥집,33.2515529,126.5533554
한우네백년해장국,33.5127538,126.5316761
한치앞도모를바다,33.3945889,126.242442
할매추어탕,33.4917243,126.5356939
할머니떡집방앗간,33.2513267,126.5602558
함덕마당,33.5439917,126.6741832
함덕밀면,33.5403553,126.6699891
함덕쉼팡,33.5440186,126.6739824
함덕찜,33.5416445,126.6730308
함덕카페h,33.5264193,126.6601543
함덕해물라면오빠네,33.5428532,126.6727062
해금강횟집,33.5190384,126.5287469
해녀3대할망네,33.1168694,126.26589
해녀김밥 본점,33.5425306,126.6651685
해녀세자매,33.4139954,126.2606548
해녀식당(동복리),33.5535128,126.7068285
해녀의 부엌 북촌점,33.54989279999999,126.6934354
해담은,33.49668279999999,126.5374961
해뜨는식당,33.4658365,126.9358933
해뜰,33.4615347,126.9346095
해마루,33.4498922,126.9210419
해변가든(켄싱턴리조트),33.2336104,126.4893246
해비치불턱,33.3125276,126.837297
해성도뚜리,33.481804,126.3750381
해와달그리고섬,33.5108253,126.9654566
해왓,33.438513,126.9171875
해월정,33.5290971,126.8463777
해월향,33.4468834,126.9144242
해적선,33.9627709,126.2951467
해적카페,33.514818,126.9566773
해조네,33.2357939,126.3669079
해주소반,33.2807109,126.2782769
햇살가득돌담집,33.5415692,126.6581341
행복맛집,33.5216207,126.5657159
행복미가,33.4898672,126.5401361
행복한시저네,33.2567428,126.5251813
허니문하우스,33.2458822,126.578581
허벅식당,33.5255936,126.8543507
허브올레,33.4060046,126.7791548
허파곶자왈화덕피자,33.290849,126.3018661
헤이브라더,33.2255801,126.2996003
헬로우우도,33.4998718,126.9441162
헬로키티아일랜드카페,33.290091,126.352092
현경식당,33.50332900000001,126.5277844
현기네식당,33.4910474,126.594199
현옥식당,33.4985297,126.5145075
협재삼춘네횟집,33.3921571,126.2394931
협재신국수,33.3951307,126.2488575
협재온다정,33.3970236,126.2434328
협재칼국수,33.3968197,126.2445054
협재해녀의집,33.3988809,126.2439254
협재해물라면오빠네,33.4020165,126.251045
형돈,33.4893373,126.5329324
혜자분식,33.48727710000001,126.4791259
호끌락다락,33.5417277,126.6640425
호도제과,33.2379101,126.5131993
호돌이식당,33.4064172,126.2302555
호랑이해장국,33.463234,126.933537
호박다방,33.4560301,126.308844
홍도니,33.4818593,126.5015604
홍삼흑돼지,33.325471,126.8444433
홍요깃거리,33.4873768,126.5002513
화로향,33.5157252,126.5267087
화북빵굽는사람들,33.5196766,126.5703237
화진전복,33.5179582,126.519078
환상의짜장,33.1196136,126.2672366
황금무지개,33.32333810000001,126.8321662
황금섬숯불갈비,33.963006,126.2957255
황금손가락,33.4930862,126.5412104
황금손가락 노형점,33.4512782,126.4860433
황금어장,33.2490972,126.5631376
황금어장(제주시),33.4843929,126.4953902
황우정,33.4882859,126.4838207
황제궁,33.5350302,126.6419335
황토기와집,33.2638946,126.3952779
회양과 국수군,33.5036765,126.9421538
회춘,33.5431898,126.6625683
효섬마을초가집,33.4654579,126.6115965
후년하우스,33.5204175,126.5875415
훈남횟집,33.5421033,126.6678732
휴일로,33.2322827,126.3663795
흑돈가,33.4800234,126.4734555
흑돈향,33.2446641,126.5294065
흑돼지BBQ,33.2468427,126.5596919
흑돼지구이집 하영,33.2550702,126.416574
흑돼지돈까스 뷔페 밀라네사,33.5099069,126.5904899
흑돼지신화,33.3127892,126.3391992
흑돼지촌,33.4065944,126.2614972
흑돼지킹생구이전문점,33.4929361,126.4876899
흑소랑,33.4909703,126.5450311
흑염소마루,33.2789987,126.7172855
흑한우명품관,33.2573483,126.5884481
솔담현경철한의원,33.4591114,126.484372
우도보물섬레져,33.5081041,126.9438988
유동룡미술관,33.3471889,126.2818613
유진팡 열대과일농장,33.33956480000001,126.7426623
한형수정원,33.3971294,126.2502641
제주수울,33.5120481,126.518708
더오크라호텔,33.4891059,126.4860715
건달다방,33.4692297,126.5443442
라 벨라,33.3071802,126.3174379
알라스카인제주,33.5402648,126.6703775
춘심이네,33.2647666,126.3705029
동검은이오름(거미오름),33.4487783,126.8053665
로봇스퀘어[운영중단],33.5290971,126.8463777
마라도잠수함,33.2281229,126.3062768
유캠프,33.4610187,126.5110583
재밋섬파크,33.5116026,126.5224847
헌마공신 김만일기념관,33.31887750000001,126.6742738
걸리버여행,33.2520503,126.3336236
누구하나,33.4677096,126.3859141
미베이커리카페,33.2358654,126.4987612
어머니와장독대,33.471617,126.5073969
한형수정원 테쉬폰카페,33.3971294,126.2502641
후룩,33.5290971,126.8463777
개떼목장,33.27919070000001,126.3177445
돝오름(돗오름),33.4804964,126.7995482
로로 요가,33.5582481,126.7540615
백약이오름,33.437224,126.790195
송악산,33.2077419,126.2909048
어승생승마장 Horseland Jeju,33.4255258,126.4904038
제주빅볼랜드,33.4407045,126.7790714
제주용암수 홍보관,33.5291728,126.8123293
직접 내 손으로 채취할 수 있는 해산물이라구?<제주 바릇잡이 할 수 있는 포인트>,33.5290971,126.8463777
한울랜드,33.4975821,126.7504405
해적잠수함,33.3082455,126.1645996
신라면세점 제주점,33.4863078,126.4873872
에프원모텔,33.4853441,126.4939177
용수차경,33.3223568,126.169603
새콤달콤,33.5195249,126.4936492
오쿠다,33.4869222,126.5358511
카페드노아,33.2856719,126.66665
커피구십구점구(99.9),33.4698431,126.4846452
파니야그릴,33.2528702,126.4223586
드라마월드,33.3521948,126.3605591
삭제요청 2,33.2831505,126.2873239
삭제요청 3,33.3955297,126.3610931
산방산둘레길,33.4710618,126.3424501
제주러브랜드,33.4517135,126.4901715
제주아세안홀,33.2446048,126.421732
제주애퐁당,33.5020747,126.5279043
WE호텔 제주,33.2861489,126.4444554
메종드씨엘하버39호텔,33.2423527,126.5621026
오션갤러리호텔앤리조트,33.3878898,126.8895994
R14,33.3765993,126.2142606
감따남,33.2620466,126.494538
고래성,33.2282666,126.3042151
구씨커피로스터스,33.523621,126.8540074
국수마씸,33.5109857,126.5209407
국수명가,33.2343577,126.3092076
궁중오메기떡,33.4948566,126.493448
귤밭사이로수제돈까스,33.2361021,126.505449
그란데,33.4749209,126.5474776
그랜마스 노형점,33.484048,126.4771683
금능해장국,33.3892668,126.2321272
금돈가,33.4843272,126.3911937
기쁨이네해물탕앤돌솥밥,33.54201949999999,126.6663024
김녕빵집,33.5546501,126.7461974
꺼멍연탄구이,33.3179652,126.2701337
꽃밥,33.4515541,126.3085195
꿈낭밥집,33.4239781,126.4053053
나성칼국수,33.2516565,126.4245582
노형그때그집,33.49070030000001,126.4779651
누이밥집,33.2627517,126.4407681
닥그네할망,33.4952933,126.5299906
대윤흑돼지 서귀포올레시장점,33.2506209,126.5592828
대포칼제비,33.2502383,126.4314968
더시그니처,33.4877703,126.4902901
더헤이븐,33.486641,126.4882865
도너츠윤,33.4494575,126.9111847
도라지식당,33.4928209,126.5059269
도란도넛,33.486854,126.4294415
돈대장,33.5110686,126.5118893
돌담땅콩국수,33.4635468,126.3130983
돌하르방식당 본점,33.5100667,126.5387345
동광분교인디이스트,33.3061806,126.3372647
두리둠비,33.2567127,126.4147159
둘레길 서귀포중문본점,33.2517224,126.4271382
드림회센터,33.2490668,126.562968
디뷰,33.4800141,126.4775287
따소롬,33.5572573,126.7937324
떠돌이식객 열우니키친,33.4369782,126.9207889
또똣김밥,33.493537,126.5378724
랍스터빈,33.4843337,126.3810971
랜딩커피,33.4355634,126.9188904
램앤블랙,33.436854,126.6731092
레이어스베이크하우스,33.5149481,126.5207968
렐레펑 테러블,33.5534061,126.7902346
로맨틱새우,33.4480553,126.3054679
류차이,33.2496557,126.4317043
리브도넛,33.4764734,126.548045
리틀보라카이,33.2586064,126.4139768
릴로,33.4926239,126.895096
마녀의언덕,33.2341251,126.3845829
마루나키친,33.3618942,126.1957133
만족한상회,33.253481,126.4267568
만지식당,33.4634038,126.3390819
먹돌 제주본점,33.5019768,126.5047472
면주막,33.4707882,126.6570166
모던돔베,33.4571472,126.4861316
미도식당,33.232643,126.3094789
미스칠,33.4939617,126.4833868
미인빵,33.4725818,126.5442911
바론,33.4931178,126.4933114
백록집,33.5418001,126.6726989
버거요제주본점,33.4464099,126.2963864
버터넛,33.5008055,126.5329397
베이글림림,33.5543643,126.7907078
보라지붕,33.5407296,126.6701781
보말이네,33.4234936,126.404237
보배쌤보리김치와게장,33.5440955,126.6541512
봉성식당,33.4187345,126.3126468
불턱버거,33.2531017,126.4481036
사계소희네국수,33.235918,126.3095174
사계전복 산방산본점,33.2483406,126.3030553
사계카페,33.5439177,126.6731764
산도위치제주본점,33.5155527,126.5179959
삼거리농원,33.2341214,126.3082586
삼계별장,33.4891878,126.5422233
삼대전통고기국수,33.4929869,126.498618
새물카페,33.4786865,126.369829
서울식당,33.54195139999999,126.667749
섬나라오메기,33.5167279,126.5020532
성산일출봉 아시횟집,33.4653232,126.9323756
성산장인의집,33.4718048,126.901471
성산해나,33.4625315,126.9328976
소렉,33.4882017,126.4912885
소인커피,33.4842139,126.4843821
수까락,33.5020873,126.5090663
수돈가스,33.3974404,126.2443486
슬랩,33.3947961,126.2415901
슬로보트,33.4900988,126.4143688
시로코,33.5163391,126.504765
시월,33.4908731,126.5385517
싱싱회센터,33.5122122,126.5282021
아사라베이커리카페,33.524872,126.5895481
아살람 레스토랑,33.5165515,126.5241729
아트인명도암,33.4680508,126.6116432
알동네집,33.3167294,126.2675407
애월집,33.4821162,126.375566
양혜란식당,33.249794,126.5146319
연탄과친한돼지,33.4831896,126.4850122
영실국수서귀포중문본점,33.2544244,126.4584058
영진보말칼국수제주협제점,33.4146749,126.2613245
오롯,33.491021,126.544378
오만정성 제주협재점,33.3890528,126.2503213
올레왕갈치,33.2485649,126.5627908
용소담,33.5153968,126.5137602
용연보말칼국수,33.5154426,126.5140013
우영담,33.4643208,126.3166159
월정리 담또와,33.5563685,126.7933906
은빛식당,33.5161714,126.5260637
이모밥상,33.4819769,126.4999506
임금님밥상,33.48481,126.460954
잇마이피자 시청점,33.497479,126.5317171
자연뜨락,33.4773001,126.4889794
장춘식당,33.5120848,126.527922
정직한돈 협재직영점,33.3890528,126.2503213
정희네해물탕,33.2473699,126.5579139
제주국담,33.4886174,126.4947117
제주도그릴,33.5316519,126.6287212
제주로운청해원,33.4367955,126.9206211
제주여행가야밀면,33.4880643,126.4848929
제주운정이네,33.2637347,126.4375142
제주은갈치김밥,33.5151911,126.5018228
제주정지,33.5189758,126.4904713
젤코바 베이커리 카페,33.4797341,126.3999657
종달미소,33.4922839,126.8948026
종스브레드,33.5070717,126.5245501
중문색달통갈치,33.2583098,126.4045068
중문생선구이,33.2492204,126.4301783
차돌집,33.4907413,126.4935238
참솔해장국,33.4358001,126.4222266
초록분식,33.2486024,126.5642223
카페귤한가,33.3882382,126.2629005
카페달력,33.46667,126.3375856
카페시소,33.5434273,126.6348523
카페을리,33.2840261,126.3650618
커큐민흑돼지,33.4498922,126.9210419
테라도스,33.4528002,126.3425115
토토네,33.489412,126.4106424
토투가커피,33.442856,126.2899532
파사삭,33.491075,126.4892073
파크사이드다이닝[임시휴장],33.30288850000001,126.3181117
파파무베이커리,33.5059721,126.5375841
퍼시픽 리솜 엘마리노 뷔페,33.2448051,126.4177371
평대우유차,33.5412631,126.668463
플레이스꽃섬,33.4695139,126.4840302
함쉐프키친,33.2408725,126.43122
해수육장,33.500135,126.5331452
현우네분식,33.2499119,126.5631633
협재비선루,33.3991088,126.2445477
협재섬바다,33.3833012,126.235448
홀리싯커피서플라이,33.4948287,126.5413118
화로위 함덕보리짚불흑돼지,33.5412571,126.6701331
화목원,33.4729028,126.4890744
화산2020,33.5158097,126.5138409
효퇴국수국밥,33.5015448,126.519608
흑본오겹 함덕점,33.5436564,126.6587386
희신이네,33.2633891,126.5508375
998서프 삼양,33.5268197,126.5886254
감성을담다,33.5300084,126.8438361
곱뜨락아띠 향수공방,33.2302133,126.2996522
귤밭76번지,33.4931405,126.5562761
그린페블,33.3454742,126.2487978
금당목장ATV,33.3141358,126.3581406
너도나도 ATV,33.4346244,126.7176995
니모스토리,33.5582481,126.7540615
달다제주,33.5386293,126.6387435
덕천곤충영농조합,33.4828732,126.7482507
뎁스원 프리다이빙센터,33.3962638,126.2432389
도시해녀,33.4842463,126.4026164
드르쿰다ATV IN 상효,33.3037607,126.598499
디퍼프리다이브,33.2451378,126.5700092
라니멜레,33.5309839,126.6658826
라이크더윈드 스튜디오,33.5232671,126.8570277
라인업서프 하도,33.5108067,126.8921626
런닝맨,33.254854,126.4092614
로봇플래닛,33.2991595,126.3085849
루씨쏜 아뜰리에,33.24119750000001,126.5930741
모비딕다이브,33.2427874,126.5555851
목장카페 밭디,33.4077491,126.7728563
바다다이브,33.2497702,126.568511
바람불어좋은날 천연염색 공방,33.2372398,126.2978859
반지마을 제주 1호점,33.5017139,126.5035859
뱅듸승마클럽,33.4651501,126.6543529
범서프,33.5255346,126.5867411
뷰 제주하늘,33.4131403,126.8327167
브리더스파크,33.433738,126.7772854
블루버블,33.4622602,126.9330967
비고르서프,33.2258399,126.2998288
사슴공방,33.5232671,126.8570277
산도스카발리오홀스파크,33.3336425,126.3701635
삼다수목장,33.4299495,126.6576941
서프론트,33.4491798,126.3056425
서프앤조이,33.5254186,126.5871267
섭지코지,33.4384409,126.9082434
에코승마아카데미,33.4343063,126.7181818
에코승마아카데미(구.제주승마장),33.4180631,126.6534847
올레바당체험마을,33.4254747,126.2642096
용눈이오름,33.4612401,126.8335548
용머리해안,33.2334813,126.3146307
월령선인장군락지,33.3778793,126.2154381
월정 투명카약,33.563819,126.7786643
제이앤승마클럽,33.4460514,126.4688305
제이홀스 승마클럽,33.45006130000001,126.4717897
제주 토이 승마장,33.3185031,126.345191
제주아리온승마장,33.3109161,126.3341065
제주해양레저파크,33.5437787,126.6688353
제주해양사업단,33.21054520000001,126.2576053
조이다이브,33.260882,126.5212066
중문승마체험장,33.2755808,126.3969346
차귀도달래배낚시체험,33.308909,126.1649209
카카오패밀리 로이인더정글카밀라스,33.5225689,126.8574868
타오하우스,33.5082788,126.4723912
탐라승마장,33.4331152,126.7166748
통일관,33.5067485,126.5307225
팀케이,33.4752847,126.4730255
퍼시픽 마리나 요트투어,33.2448051,126.4177371
편백포레스트,33.31887750000001,126.6742738
하례점빵,33.2713649,126.6234123
함덕해수욕장,33.5427261,126.6690893
행복공방 에치비,33.2604907,126.4948354
943스튜디오,33.5419995,126.6640605
SARI 상예상점 & 사리슈즈,33.2479846,126.3902607
가르송 티미드 제주,33.4058057,126.256367
감성점빵,33.2068238,126.2896438
괄호,33.5361477,126.6158995
구들책방,33.5424438,126.6637219
굿우드무드,33.5422435,126.6648577
귤귤스토어 애월점,33.4625325,126.3120252
그르니에,33.4897519,126.4882605
그림쟁이몬나니,33.5416381,126.6656636
금요일아침의조금,33.5030319,126.5376077
낭만와인샵,33.5087804,126.5221168
내가좋아해,33.5375349,126.6231958
다올무인소품점,33.5575245,126.7482393
달무지개,33.3071459,126.7686156
데일리스티치,33.4724765,126.6592705
도두몰,33.510641,126.4834761
디오니스토어제주점,33.4923434,126.4736281
라이프워크 메가스토어 제주점,33.229588,126.3085478
란나 선물가게,33.2487383,126.3224032
런던다락,33.3936402,126.2402946
루인홈,33.4891339,126.6677203
리울,33.5291728,126.8123293
마르지엄,33.2828962,126.7326726
만달,33.2554984,126.2383863
만두상점,33.5335321,126.6756174
메리아일랜드,33.3888953,126.2315085
무기,33.5405978,126.6689183
무드,33.5077651,126.5152691
무명서점,33.3033374,126.1797277
미유,33.4056365,126.2567624
바다건너온아름다운것들,33.5358308,126.635594
바다상점,33.3947961,126.2415901
바다스런,33.554346,126.7479959
뱅뱅와인마켓,33.49222,126.5105595
뱅오흐디네흐,33.2496508,126.5659155
베르니모텔,33.463316,126.3093754
벨집,33.2515289,126.3344237
봄사무소,33.5402915,126.6631994
북스토어아베끄,33.3886866,126.2297704
블리핸드메이드,33.5195621,126.6191842
쁘띠동백,33.2756186,126.6771343
사가냥,33.5439931,126.6588344
사락,33.2286934,126.3077472
산토 월정리쇼룸,33.5553225,126.7942488
산토송당점,33.4712303,126.7845669
샵제주,33.4877605,126.3904307
서귀양품점,33.2612372,126.410477
선물고팡 협재점,33.4063613,126.2562935
섭,33.2456249,126.5639773
세화리109,33.5211685,126.8619058
세화점방,33.5290971,126.8463777
소길별하,33.4299726,126.3752613
소랑아시 소품샵&선물가게,33.255568,126.4148723
소소재간,33.443859,126.2952118
소울,33.2364242,126.50804
쇼룸오구팔,33.4933067,126.8989491
숲을걷다,33.4491244,126.3045
슈퍼보틀,33.489452,126.4909877
스몰띵스벗,33.49840289999999,126.5281739
아무튼책방,33.4854159,126.5439156
아쿠아플라넷 제주 기념품샵,33.4325283,126.9272108
아트살롱,33.2630695,126.279655
안녕성산,33.4618698,126.9344418
애월아안녕,33.487621,126.3905865
어나더우드 스토어,33.5421673,126.6720461
어바웃제주,33.5026913,126.4568685
연이네다락방,33.5526577,126.7123106
오달콤제주함덕점,33.5415842,126.6662548
오브젝트 선흘점,33.5075381,126.6962909
오케이홀리데이,33.4581783,126.3323269
올레파머스,33.5567938,126.7942248
올리브영 제주탑동점,33.5170356,126.5230395
올망,33.4135104,126.3056691
와인점방 서귀포점,33.2625878,126.5585209
와인점방 제주점,33.4931833,126.5007296
요망진제주월정,33.554974,126.796454
유화당,33.245195,126.563905
은인마켙,33.5406613,126.6630994
은쥬얼lee,33.5290971,126.8463777
이후북스,33.5126109,126.5212526
인터뷰책방,33.2611169,126.5242501
일출나라(이쁜선물가게),33.4629581,126.9361592
제주냥이,33.5290971,126.8463777
제주바다의선물,33.3946268,126.2410679
제주바이브,33.4356594,126.9168129
제주선물가게,33.4485749,126.9199852
제주소품,33.5433421,126.672811
제주애퐁당 성산점,33.4626762,126.9351102
제주와인샵 동네,33.4812229,126.4893095
제주와인아울렛,33.4817584,126.4769367
제주의와인,33.4742871,126.5489455
제주이야기 송당점,33.4716036,126.7822147
제주이야기용두암점,33.51693789999999,126.5031087
종종제주,33.4879411,126.7125696
쥬데마르카,33.5138238,126.5195356
질랜디아,33.5009781,126.4555914
책가방,33.5125427,126.5334052
책방작은숲,33.4986854,126.5202666
책은 선물,33.3491801,126.1820167
카키키리,33.5566083,126.7934066
컴포터블,33.5034347,126.5332741
테리베리스,33.4685815,126.34033
텐저린맨션,33.5128705,126.5219573
트멍,33.2481088,126.5676114
페이보릿,33.4499881,126.9182865
프란츠스토어,33.3363942,126.2323962
플래닛제주,33.4901323,126.4905208
하루애제주,33.3291135,126.2213991
한담몰,33.462375,126.3117685
할방이네,33.5082793,126.5096173
함덕바다정류장,33.5407764,126.6691832
함덕와인가게,33.5395071,126.6703112
향기다움,33.3291863,126.8237462
후르츨리,33.3936402,126.2402946
밧돌펜션하우스,33.4743111,126.7771579
용산제주유스호스텔,33.2439591,126.4514333
해뜨는집,33.46913079999999,126.9226464
UDA,33.2408389,126.5284226
가는곶 세화,33.5205393,126.8606225
가담국수,33.4903379,126.4775362
가스름식당,33.3531207,126.7719725
가치,33.5164635,126.5157885
갈치공장,33.5290971,126.8463777
강촌숯불닭갈비 제주본점,33.4880022,126.4913254
게슈탈트커피 제주,33.4879342,126.7081285
경일낙지,33.4884492,126.4810146
고객식당,33.511716,126.5258505
고내촌한정식,33.4696956,126.3463972
고도,33.5190049,126.4950228
고사리커피,33.4733464,126.7640942
공설,33.4985443,126.5166645
광양해장국집,33.4998912,126.5326341
광어다,33.3041789,126.8091687
교래퐁낭,33.4690841,126.6563124
구이사이,33.4722297,126.3685548
국수앤,33.3262434,126.8442518
귤꽃다락,33.2464336,126.522683
귤하르방구좌점,33.5290971,126.8463777
그라나다,33.4994401,126.4641206
그랜마스 서귀포 신시가지점,33.2528142,126.5103962
그리다시카고피자&파스타,33.4994173,126.5282808
기원 은갈치,33.2575064,126.4138662
김명자굴국밥(성산점),33.4621595,126.9344975
김밥명가 서귀포점,33.2520794,126.5605854
김영미재첩해장국,33.4900376,126.5347451
김재훈고사리육개장,33.48796970000001,126.5339468
깊커피,33.5290971,126.8463777
꼬스뗀뇨,33.5290971,126.8463777
나이체,33.4751906,126.5468314
나인브로스커피,33.2661877,126.2600069
난달카페,33.4671388,126.3205681
남춘식당,33.4996741,126.5375063
내고향해장국,33.4882017,126.4788878
너븐,33.245324,126.5741048
넉둥베기 고사리육개장,33.5098623,126.5126215
넝쿨하눌가든,33.4759448,126.5323267
노을리,33.4795656,126.3732311
논짓물식당,33.4886442,126.4921889
놀놀플레이그라운드카페,33.4743111,126.7771579
농부파스타집,33.5290971,126.8463777
누바비치,33.2373994,126.4367119
늘소담,33.5174337,126.521456
단당류,33.3181977,126.2698166
달리책방,33.4032999,126.254725
달인회센타,33.2500315,126.5640119
달치즈,33.5241622,126.862074
달팽이식당,33.2654319,126.371939
더웨이팅,33.3178166,126.8284791
덴드리,33.3695209,126.8661146
델문도 김녕,33.5290971,126.8463777
도너츠윤 제주점,33.4494575,126.9111847
도도름,33.4896908,126.4905027
도두항식당,33.5055625,126.4660992
도치돌한우숯불,33.4198071,126.3394541
돈내코숯불갈비,33.4956476,126.5364955
돈블링65,33.4996686,126.4588141
돌카롱 월정리해변점,33.5290971,126.8463777
동그라미가든,33.2663927,126.4458614
동문올레수산,33.5122613,126.5261942
동복뚝배기,33.5532313,126.7092956
떼레노,33.2477763,126.4086974
라 플라주,33.5427261,126.6690893
라스또르따스,33.4991863,126.5311145
랜디스도넛 제주애월점,33.4612345,126.3114741
러디스,33.2319991,126.5056701
레이오버,33.5290971,126.8463777
루스트플레이스 제원점,33.4857727,126.4867175
르바게트,33.5544395,126.7911969
리듬앤브루스,33.5138363,126.5197944
리보스코화덕피자,33.4694596,126.4880987
리부아르,33.4819259,126.375227
리썸커피,33.4597313,126.4344872
릴로,33.5108578,126.8929208
마님순대,33.4814178,126.4849461
마라톤식당,33.4987902,126.5129704
마음에온,33.5145682,126.5259651
맛있는집,33.2543659,126.5610557
맛있수다,33.2559252,126.4010159
메밀래 제주공항점,33.4961062,126.5192035
명도암생이소리,33.46566,126.6114886
명문가시리식당,33.3528914,126.7707929
모슬포제빵소,33.217438,126.2525247
모카다방,33.2921763,126.761385
몽그레 월정점,33.5290971,126.8463777
몽땅 신화월드점,33.3057366,126.2581536
무진장회식당,33.499173,126.5136467
물질식육식당,33.235374,126.4803004
물항식당 탑동점,33.5169396,126.5290956
미깡창고,33.4602891,126.4452289
미리로,33.4976686,126.4484199
미쁜제과,33.2691605,126.1800592
미소짓는 흑도야지,33.4938375,126.4672444
미스커피,33.2890558,126.7513597
미스터크랩,33.2890558,126.7513597
미영이네,33.2177154,126.2499247
미풍해장국 코스모스점,33.4855048,126.4969482
바끄레카페,33.2539833,126.5599925
바다보는날,33.4838821,126.3779994
바다의집,33.4621094,126.9100326
바다해찬,33.3926776,126.2399079
바당국수,33.2504424,126.5655915
바당길,33.4097631,126.258533
바람과바다,33.5508067,126.6419192
바미아일랜드,33.5290971,126.8463777
바이러닉 에스프레소바 제주점,33.4977022,126.4445789
방듸,33.4925794,126.5371184
방모루,33.5566058,126.755365
범섬앞어촌계횟집,33.2357887,126.5151293
베메로 bake make roast,33.2496489,126.41136
베트남 전통 쌀국수,33.5006049,126.5176712
벨진밧,33.2703876,126.2789781
본가 1호점,33.4912754,126.5285424
본돈,33.2497055,126.5667302
본보이즈,33.4627257,126.3184262
볼고롱짬뽕,33.2576548,126.5228518
봄소풍김밥,33.4915627,126.4306076
봉자커피,33.4880374,126.59829
부부키친,33.4427807,126.8882322
부촌,33.4489977,126.9169735
부커피,33.5189764,126.49214
브라보비치,33.4775018,126.9090288
비수기애호가,33.5290971,126.8463777
비스마일,33.4508895,126.3906855
비앤알,33.5450935,126.6521706
비양놀,33.4289966,126.2635377
비올레,33.404271,126.2535463
빈계절,33.2811863,126.2234208
빗소리,33.5556613,126.7539443
빵집아저씨,33.4723414,126.5452344
사려니국수,33.4228187,126.6767722
사일리커피,33.2000415,126.2760058
산내들맛집,33.4986566,126.5140163
산노루,33.3300008,126.2133148
산도롱맨도롱,33.5132117,126.5044073
산방 흑돼지 순대 본점,33.2441538,126.3040221
산지해장국 성산점,33.4622939,126.9329011
삼미횟집,33.504607,126.4637795
삼양백년짜장,33.5244739,126.5840773
새벽야시장,33.2465872,126.4291897
섭섭이네,33.471598,126.7843494
섭지코지로,33.4599553,126.9306977
성미식당,33.4983383,126.5203503
성산달래식당,33.4411515,126.8689502
성산돌섬흑돼지,33.4689771,126.9197032
세화갈비,33.5235831,126.8557706
소금빵까페 키친오즈,33.3801448,126.2510499
소랑벨101,33.2764399,126.7170424
소문난 순대족발,33.2485659,126.563926
소보리당로222,33.2629184,126.3832605
소시오도넛,33.5290971,126.8463777
솔향바다가든,33.456683,126.308976
송당의아침,33.4715854,126.7835635
쇠소깍빵명장,33.2526243,126.622469
수눌음,33.2181467,126.2500715
숙성도 실버,33.4984453,126.5296509
숙성도 함덕점,33.5423981,126.6711561
순심이네한우흑돼지,33.2460812,126.3312285
술도가제주바당,33.5372817,126.8245505
쉬어갓,33.3859809,126.8822536
스쿠버스,33.5526428,126.7922749
스퐁스퐁,33.25176,126.5110849
승쁨당,33.5035437,126.5452464
시루애월,33.4426113,126.3918401
식당마요네즈,33.4889091,126.4786707
신우성흑돼지,33.2496489,126.41136
신창흑돼지두루치기,33.2258567,126.2506598
아남떡집,33.512636,126.526387
아니따파스타,33.3589122,126.2963143
안도르,33.4743111,126.7771579
앙카페,33.2202789,126.2515752
애월당 제주공항점,33.5017294,126.4904261
애월연어 본점,33.4256552,126.3956803
애월전분공장,33.4783783,126.3702334
애월찜,33.4765709,126.3542134
